snapped_at,price,market_cap,total_volume
2021-12-13 00:00:00 UTC,9.248307559489929,0.0,2442555.137555773
2021-12-14 00:00:00 UTC,8.332816546701434,0.0,1747181.1350077062
2021-12-15 00:00:00 UTC,8.423400312448685,0.0,976386.7424430456
2021-12-16 00:00:00 UTC,8.578420487637052,0.0,1606455.984201515
2021-12-17 00:00:00 UTC,8.27201787866023,0.0,1060572.8647628326
2021-12-18 00:00:00 UTC,7.684568208447007,0.0,1502252.4923384688
2021-12-19 00:00:00 UTC,8.210271205207732,0.0,1318696.2158407364
2021-12-20 00:00:00 UTC,7.968940820727053,0.0,1582301.9015784466
2021-12-21 00:00:00 UTC,7.922181380711465,0.0,1221268.1963622584
2021-12-22 00:00:00 UTC,8.626270515248722,0.0,1788920.410889798
2021-12-23 00:00:00 UTC,9.434112724564553,0.0,1816343.7912033333
2021-12-24 00:00:00 UTC,10.133431812655138,0.0,1690123.1979984574
2021-12-25 00:00:00 UTC,9.51764447562353,0.0,1470400.3842073197
2021-12-26 00:00:00 UTC,10.133041379181828,0.0,2014469.7717830786
2021-12-27 00:00:00 UTC,10.597607185580115,0.0,1230484.7936132485
2021-12-28 00:00:00 UTC,9.954548388930366,0.0,4023796.2450078367
2021-12-29 00:00:00 UTC,8.928930428475635,0.0,1735504.5466069093
2021-12-30 00:00:00 UTC,9.226429125502753,0.0,1324124.397580678
2021-12-31 00:00:00 UTC,9.883613653573201,0.0,1830096.872406658
2022-01-01 00:00:00 UTC,10.300758924993227,0.0,3334394.19983294
2022-01-02 00:00:00 UTC,11.791348730715201,0.0,3965212.9139661095
2022-01-03 00:00:00 UTC,11.418252078343402,0.0,3738275.260885891
2022-01-04 00:00:00 UTC,12.017119196001879,0.0,2870287.1178953727
2022-01-05 00:00:00 UTC,13.935186613961777,0.0,7124880.2072521895
2022-01-06 00:00:00 UTC,14.484125729226582,533896352.68695575,9567486.931719808
2022-01-07 00:00:00 UTC,15.45260219757437,587650467.7463253,3549785.562932352
2022-01-08 00:00:00 UTC,15.434751480117868,584401015.7909995,5599175.226457705
2022-01-09 00:00:00 UTC,12.720750681989019,485262531.1219942,8061638.215512714
2022-01-10 00:00:00 UTC,14.02996963798831,533058049.96802616,8576221.871306323
2022-01-11 00:00:00 UTC,14.35726822243846,546567992.0032531,3429265.390664672
2022-01-12 00:00:00 UTC,15.41002855399563,588397938.7825693,4266439.87806704
2022-01-13 00:00:00 UTC,15.240792344565975,582312577.2540454,6706313.4569163695
2022-01-14 00:00:00 UTC,15.22406460371232,582261908.6818544,4499850.544597935
2022-01-15 00:00:00 UTC,16.437328854404253,636908971.1717232,3611146.695836563
2022-01-16 00:00:00 UTC,16.830581555365875,646021062.7614021,2016458.841449097
2022-01-17 00:00:00 UTC,18.678018256974443,711995670.5400089,3191857.69724285
2022-01-18 00:00:00 UTC,17.706976873358872,681963117.9004079,5618625.460180022
2022-01-19 00:00:00 UTC,17.765724368306405,687548241.0286852,5305687.219086965
2022-01-20 00:00:00 UTC,17.659722070682786,684552073.3881468,3148829.0185535843
2022-01-21 00:00:00 UTC,19.095943304970262,738234301.2933159,7002665.458334794
2022-01-22 00:00:00 UTC,16.757672826215686,653117610.2527194,6259503.829773526
2022-01-23 00:00:00 UTC,14.667017718521754,564250995.1799026,4118753.278823823
2022-01-24 00:00:00 UTC,16.870947841829043,644274399.2490965,3884618.125195111
2022-01-25 00:00:00 UTC,18.150549983896525,708284828.2451857,4993503.637583154
2022-01-26 00:00:00 UTC,19.00638700065169,738555712.4556487,4833596.331374654
2022-01-27 00:00:00 UTC,17.76369504305722,693396930.7656474,3993190.610615703
2022-01-28 00:00:00 UTC,16.786411566030413,649803484.7086034,3816769.520483108
2022-01-29 00:00:00 UTC,15.474395018303214,605831021.2179275,9071441.3240181
2022-01-30 00:00:00 UTC,16.11781170467754,631424549.6447825,3200833.4174643564
2022-01-31 00:00:00 UTC,15.427877065130694,608966649.3967928,2452327.4617184172
2022-02-01 00:00:00 UTC,17.91106052256238,703766538.3754886,5637189.274298788
2022-02-02 00:00:00 UTC,19.961280257931914,788230404.7972729,10953773.24630787
2022-02-03 00:00:00 UTC,19.816419783900024,783063357.3583068,8510527.405764963
2022-02-04 00:00:00 UTC,23.5829900724934,931641909.1915184,9745210.93671285
2022-02-05 00:00:00 UTC,27.381156527721302,1087772031.2867,15149649.617048578
2022-02-06 00:00:00 UTC,29.48656338016651,1171447287.1297362,11328077.507174462
2022-02-07 00:00:00 UTC,31.22360989955122,1242255292.1068563,9531826.020231813
2022-02-08 00:00:00 UTC,30.699559658775883,1224487266.9836164,14630461.904914534
2022-02-09 00:00:00 UTC,28.631859691371695,1147298272.7678688,11521193.429034967
2022-02-10 00:00:00 UTC,29.219615032738496,1164525418.9618986,8353910.5373906065
2022-02-11 00:00:00 UTC,27.81154775115381,1117902447.1754632,6900910.080598068
2022-02-12 00:00:00 UTC,26.73866751091511,1075260696.501925,8670935.86192719
2022-02-13 00:00:00 UTC,26.7594846250065,1075645178.1595964,6152154.985769321
2022-02-14 00:00:00 UTC,27.183738368472863,1094954955.9354987,5807685.260697783
2022-02-15 00:00:00 UTC,27.85263213049527,1126800542.7681596,6933765.910651968
2022-02-16 00:00:00 UTC,29.742437871281417,1207323553.5714781,17690955.35506736
